{'relicTier': 'Axi', 'relicName': 'A1', 'relicState': 'Intact', 'itemName': 'Akstiletto Prime Barrel', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V4', 'relicState': 'Flawless', 'itemName': 'Bronco Prime Receiver', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V4', 'relicState': 'Radiant', 'itemName': 'Venka Prime Gauntlet', 'rarity': 'Uncommon', 'chance': 10, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V4', 'relicState': 'Radiant', 'itemName': 'Saryn Prime Neuroptics Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V4', 'relicState': 'Radiant', 'itemName': 'Ash Prime Neuroptics Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V4', 'relicState': 'Radiant', 'itemName': 'Cernos Prime Grip', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V4', 'relicState': 'Radiant', 'itemName': 'Tigris Prime Stock', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V4', 'relicState': 'Radiant', 'itemName': 'Bronco Prime Receiver', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Intact', 'itemName': 'Vauban Prime Neuroptics Blueprint', 'rarity': 'Rare', 'chance': 2, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Intact', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Intact', 'itemName': 'Burston Prime Barrel', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Intact', 'itemName': 'Helios Prime Carapace', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Intact', 'itemName': 'Paris Prime String', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Intact', 'itemName': 'Silva & Aegis Prime Hilt', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Exceptional', 'itemName': 'Vauban Prime Neuroptics Blueprint', 'rarity': 'Rare', 'chance': 4, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Exceptional', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Exceptional', 'itemName': 'Burston Prime Barrel', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Exceptional', 'itemName': 'Helios Prime Carapace', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Exceptional', 'itemName': 'Paris Prime String', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Exceptional', 'itemName': 'Silva & Aegis Prime Hilt', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Flawless', 'itemName': 'Vauban Prime Neuroptics Blueprint', 'rarity': 'Rare', 'chance': 6, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Flawless', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Flawless', 'itemName': 'Burston Prime Barrel', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Flawless', 'itemName': 'Helios Prime Carapace', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Flawless', 'itemName': 'Paris Prime String', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Flawless', 'itemName': 'Silva & Aegis Prime Hilt', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Radiant', 'itemName': 'Vauban Prime Neuroptics Blueprint', 'rarity': 'Uncommon', 'chance': 10, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Radiant', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Radiant', 'itemName': 'Burston Prime Barrel', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Radiant', 'itemName': 'Helios Prime Carapace', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Radiant', 'itemName': 'Paris Prime String', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V5', 'relicState': 'Radiant', 'itemName': 'Silva & Aegis Prime Hilt', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Intact', 'itemName': 'Vauban Prime Chassis Blueprint', 'rarity': 'Rare', 'chance': 2, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Intact', 'itemName': 'Mirage Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Intact', 'itemName': 'Fragor Prime Handle', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Intact', 'itemName': 'Burston Prime Stock', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Intact', 'itemName': 'Cernos Prime Grip', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Intact', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Exceptional', 'itemName': 'Vauban Prime Chassis Blueprint', 'rarity': 'Rare', 'chance': 4, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Exceptional', 'itemName': 'Mirage Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Exceptional', 'itemName': 'Fragor Prime Handle', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Exceptional', 'itemName': 'Burston Prime Stock', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Exceptional', 'itemName': 'Cernos Prime Grip', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Exceptional', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Flawless', 'itemName': 'Vauban Prime Chassis Blueprint', 'rarity': 'Rare', 'chance': 6, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Flawless', 'itemName': 'Mirage Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Flawless', 'itemName': 'Fragor Prime Handle', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Flawless', 'itemName': 'Burston Prime Stock', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Flawless', 'itemName': 'Cernos Prime Grip', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Flawless', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Radiant', 'itemName': 'Vauban Prime Chassis Blueprint', 'rarity': 'Uncommon', 'chance': 10, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Radiant', 'itemName': 'Mirage Prime Systems Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Radiant', 'itemName': 'Fragor Prime Handle', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Radiant', 'itemName': 'Burston Prime Stock', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Radiant', 'itemName': 'Cernos Prime Grip', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V6', 'relicState': 'Radiant', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Intact', 'itemName': 'Valkyr Prime Chassis Blueprint', 'rarity': 'Rare', 'chance': 2, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Intact', 'itemName': 'Banshee Prime Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Intact', 'itemName': 'Cernos Prime Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Intact', 'itemName': 'Pyrana Prime Barrel', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Intact', 'itemName': 'Akbolto Prime Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Intact', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Exceptional', 'itemName': 'Valkyr Prime Chassis Blueprint', 'rarity': 'Rare', 'chance': 4, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Exceptional', 'itemName': 'Banshee Prime Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Exceptional', 'itemName': 'Cernos Prime Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Exceptional', 'itemName': 'Pyrana Prime Barrel', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Exceptional', 'itemName': 'Akbolto Prime Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Exceptional', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Flawless', 'itemName': 'Valkyr Prime Chassis Blueprint', 'rarity': 'Rare', 'chance': 6, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Flawless', 'itemName': 'Banshee Prime Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Flawless', 'itemName': 'Cernos Prime Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Flawless', 'itemName': 'Pyrana Prime Barrel', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Flawless', 'itemName': 'Akbolto Prime Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Flawless', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Radiant', 'itemName': 'Valkyr Prime Chassis Blueprint', 'rarity': 'Uncommon', 'chance': 10, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Radiant', 'itemName': 'Banshee Prime Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Radiant', 'itemName': 'Cernos Prime Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Radiant', 'itemName': 'Pyrana Prime Barrel', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Radiant', 'itemName': 'Akbolto Prime Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V7', 'relicState': 'Radiant', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Intact', 'itemName': 'Volt Prime Neuroptics Blueprint', 'rarity': 'Rare', 'chance': 2, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Intact', 'itemName': 'Bo Prime Handle', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Intact', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Intact', 'itemName': 'Loki Prime Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Intact', 'itemName': 'Odonata Prime Harness Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Intact', 'itemName': 'Wyrm Prime Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Exceptional', 'itemName': 'Volt Prime Neuroptics Blueprint', 'rarity': 'Rare', 'chance': 4, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Exceptional', 'itemName': 'Bo Prime Handle', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Exceptional', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Exceptional', 'itemName': 'Loki Prime Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Exceptional', 'itemName': 'Odonata Prime Harness Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Exceptional', 'itemName': 'Wyrm Prime Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Flawless', 'itemName': 'Volt Prime Neuroptics Blueprint', 'rarity': 'Rare', 'chance': 6, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Flawless', 'itemName': 'Bo Prime Handle', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Flawless', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Flawless', 'itemName': 'Loki Prime Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Flawless', 'itemName': 'Odonata Prime Harness Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Flawless', 'itemName': 'Wyrm Prime Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Radiant', 'itemName': 'Volt Prime Neuroptics Blueprint', 'rarity': 'Uncommon', 'chance': 10, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Radiant', 'itemName': 'Bo Prime Handle', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Radiant', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Radiant', 'itemName': 'Loki Prime Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Radiant', 'itemName': 'Odonata Prime Harness Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V8', 'relicState': 'Radiant', 'itemName': 'Wyrm Prime Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Intact', 'itemName': 'Valkyr Prime Chassis Blueprint', 'rarity': 'Rare', 'chance': 2, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Intact', 'itemName': 'Cernos Prime Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Intact', 'itemName': 'Lex Prime Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Intact', 'itemName': 'Venka Prime Blades', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Intact', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Intact', 'itemName': 'Nyx Prime Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Exceptional', 'itemName': 'Valkyr Prime Chassis Blueprint', 'rarity': 'Rare', 'chance': 4, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Exceptional', 'itemName': 'Cernos Prime Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Exceptional', 'itemName': 'Lex Prime Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Exceptional', 'itemName': 'Venka Prime Blades', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Exceptional', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Exceptional', 'itemName': 'Nyx Prime Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Flawless', 'itemName': 'Valkyr Prime Chassis Blueprint', 'rarity': 'Rare', 'chance': 6, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Flawless', 'itemName': 'Cernos Prime Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Flawless', 'itemName': 'Lex Prime Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Flawless', 'itemName': 'Venka Prime Blades', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Flawless', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Flawless', 'itemName': 'Nyx Prime Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Radiant', 'itemName': 'Valkyr Prime Chassis Blueprint', 'rarity': 'Uncommon', 'chance': 10, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Radiant', 'itemName': 'Cernos Prime Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Radiant', 'itemName': 'Lex Prime Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Radiant', 'itemName': 'Venka Prime Blades', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Radiant', 'itemName': 'Forma Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'V9', 'relicState': 'Radiant', 'itemName': 'Nyx Prime Blueprint', 'rarity': 'Uncommon', 'chance': 16.67, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Intact', 'itemName': 'Wisp Prime Chassis Blueprint', 'rarity': 'Rare', 'chance': 2, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Intact', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Intact', 'itemName': 'Dual Keres Prime Handle', 'rarity': 'Uncommon', 'chance': 11, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Intact', 'itemName': 'Gauss Prime Chassis Blueprint', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Intact', 'itemName': 'Lex Prime Receiver', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Intact', 'itemName': 'Shade Prime Cerebrum', 'rarity': 'Uncommon', 'chance': 25.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Exceptional', 'itemName': 'Wisp Prime Chassis Blueprint', 'rarity': 'Rare', 'chance': 4, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Exceptional', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Exceptional', 'itemName': 'Dual Keres Prime Handle', 'rarity': 'Uncommon', 'chance': 13, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Exceptional', 'itemName': 'Gauss Prime Chassis Blueprint', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Exceptional', 'itemName': 'Lex Prime Receiver', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Exceptional', 'itemName': 'Shade Prime Cerebrum', 'rarity': 'Uncommon', 'chance': 23.33, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Flawless', 'itemName': 'Wisp Prime Chassis Blueprint', 'rarity': 'Rare', 'chance': 6, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Flawless', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Flawless', 'itemName': 'Dual Keres Prime Handle', 'rarity': 'Uncommon', 'chance': 17, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Flawless', 'itemName': 'Gauss Prime Chassis Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Flawless', 'itemName': 'Lex Prime Receiver', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Flawless', 'itemName': 'Shade Prime Cerebrum', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Radiant', 'itemName': 'Wisp Prime Chassis Blueprint', 'rarity': 'Uncommon', 'chance': 10, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Radiant', 'itemName': '2X Forma Blueprint', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
{'relicTier': 'Neo', 'relicName': 'W1', 'relicState': 'Radiant', 'itemName': 'Dual Keres Prime Handle', 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'relics'}
